"_id","group","item","_label","dist"
55173,3647,3416,contains,
55174,3464,3417,contains,
55175,3532,3418,contains,
55176,3587,3419,contains,
55177,3520,3420,contains,
55178,3587,3421,contains,
55179,3661,1,contains,
55180,3661,2,contains,
55181,3661,3,contains,
55182,3661,4,contains,
55183,3661,5,contains,
55184,3661,6,contains,
55185,3661,7,contains,
55186,3661,8,contains,
55187,3661,9,contains,
55188,3661,10,contains,
55189,3661,11,contains,
55190,3661,12,contains,
55191,3661,13,contains,
55192,3661,14,contains,
55193,3661,15,contains,
55194,3661,16,contains,
55195,3661,17,contains,
55196,3661,18,contains,
55197,3661,19,contains,
55198,3661,20,contains,
55199,3661,21,contains,
55200,3661,22,contains,
55201,3661,23,contains,
55202,3661,24,contains,
55203,3661,25,contains,
55204,3661,26,contains,
55205,3661,27,contains,
55206,3661,28,contains,
55207,3661,29,contains,
55208,3661,30,contains,
55209,3661,31,contains,
55210,3661,32,contains,
55211,3661,33,contains,
55212,3661,34,contains,
55213,3661,35,contains,
55214,3661,36,contains,
55215,3661,37,contains,
55216,3661,38,contains,
55217,3661,39,contains,
55218,3661,40,contains,
55219,3661,41,contains,
55220,3661,42,contains,
55221,3661,43,contains,
55222,3661,44,contains,
55223,3661,45,contains,
55224,3661,46,contains,
55225,3661,47,contains,
55226,3661,48,contains,
55227,3659,49,contains,
55228,3659,50,contains,
55229,3659,51,contains,
55230,3659,52,contains,
55231,3659,53,contains,
55232,3663,54,contains,
55233,3664,55,contains,
55234,3663,56,contains,
55235,3664,57,contains,
55236,3663,58,contains,
55237,3663,59,contains,
55238,3659,60,contains,
55239,3663,61,contains,
55240,3664,62,contains,
55241,3664,63,contains,
55242,3663,64,contains,
55243,3664,65,contains,
55244,3664,66,contains,
55245,3663,67,contains,
55246,3659,68,contains,
55247,3663,69,contains,
55248,3659,70,contains,
55249,3663,71,contains,
55250,3659,72,contains,
55251,3659,73,contains,
55252,3659,74,contains,
55253,3659,75,contains,
55254,3659,76,contains,
55255,3659,77,contains,
55256,3661,78,contains,
55257,3659,79,contains,
55258,3659,80,contains,
55259,3664,81,contains,
55260,3664,82,contains,
55261,3661,83,contains,
55262,3659,84,contains,
55263,3661,85,contains,
55264,3661,86,contains,
55265,3659,87,contains,
55266,3659,88,contains,
55267,3659,89,contains,
55268,3659,90,contains,
55269,3659,91,contains,
55270,3659,92,contains,
55271,3659,93,contains,
55272,3659,94,contains,
55273,3659,95,contains,
55274,3659,96,contains,
55275,3659,97,contains,
55276,3659,98,contains,
55277,3661,99,contains,
55278,3663,100,contains,
55279,3663,101,contains,
55280,3659,102,contains,
55281,3659,103,contains,
55282,3663,104,contains,
55283,3663,105,contains,
55284,3663,106,contains,
55285,3659,107,contains,
55286,3659,108,contains,
55287,3659,109,contains,
55288,3659,110,contains,
55289,3659,111,contains,
55290,3659,112,contains,
55291,3659,113,contains,
55292,3659,114,contains,
55293,3659,115,contains,
55294,3659,116,contains,
55295,3663,117,contains,
55296,3663,118,contains,
55297,3663,119,contains,
55298,3663,120,contains,
55299,3663,121,contains,
55300,3663,122,contains,
55301,3661,123,contains,
55302,3659,124,contains,
55303,3660,125,contains,
55304,3660,126,contains,
55305,3660,127,contains,
55306,3660,128,contains,
55307,3660,129,contains,
55308,3662,130,contains,
55309,3662,131,contains,
55310,3662,132,contains,
55311,3662,133,contains,
55312,3662,134,contains,
55313,3662,135,contains,
55314,3661,136,contains,
55315,3661,137,contains,
55316,3661,138,contains,
55317,3663,139,contains,
55318,3659,140,contains,
55319,3659,141,contains,
55320,3659,142,contains,
55321,3659,143,contains,
55322,3660,144,contains,
55323,3660,145,contains,
55324,3663,146,contains,
55325,3661,147,contains,
55326,3661,148,contains,
55327,3661,149,contains,
55328,3661,150,contains,
55329,3661,151,contains,
55330,3661,152,contains,
55331,3661,153,contains,
55332,3663,154,contains,
55333,3663,155,contains,
55334,3664,156,contains,
55335,3664,157,contains,
55336,3664,158,contains,
55337,3661,159,contains,
55338,3664,160,contains,
55339,3659,161,contains,
55340,3663,162,contains,
55341,3661,163,contains,
55342,3663,164,contains,
55343,3663,165,contains,
55344,3661,166,contains,
55345,3659,167,contains,
55346,3659,168,contains,
55347,3659,169,contains,
55348,3659,170,contains,
55349,3659,171,contains,
55350,3659,172,contains,
55351,3659,173,contains,
55352,3659,174,contains,
55353,3659,175,contains,
55354,3659,176,contains,
55355,3659,177,contains,
55356,3661,178,contains,
55357,3659,179,contains,
55358,3661,180,contains,
55359,3661,181,contains,
55360,3661,182,contains,
55361,3661,183,contains,
55362,3661,184,contains,
55363,3661,185,contains,
55364,3661,186,contains,
55365,3661,187,contains,
55366,3661,188,contains,
55367,3661,189,contains,
55368,3661,190,contains,
55369,3661,191,contains,
55370,3661,192,contains,
55371,3661,193,contains,
55372,3661,194,contains,
55373,3661,195,contains,
55374,3661,196,contains,
55375,3664,197,contains,
55376,3659,198,contains,
55377,3664,199,contains,
55378,3659,200,contains,
55379,3663,201,contains,
55380,3659,202,contains,
55381,3659,203,contains,
55382,3660,204,contains,
55383,3663,205,contains,
55384,3659,206,contains,
55385,3663,207,contains,
55386,3661,208,contains,
55387,3661,209,contains,
55388,3661,210,contains,
55389,3661,211,contains,
55390,3663,212,contains,
55391,3663,213,contains,
55392,3663,214,contains,
55393,3663,215,contains,
55394,3663,216,contains,
55395,3659,217,contains,
55396,3661,218,contains,
55397,3661,219,contains,
55398,3661,220,contains,
55399,3661,221,contains,
55400,3661,222,contains,
55401,3661,223,contains,
55402,3660,224,contains,
55403,3661,225,contains,
55404,3660,226,contains,
55405,3661,227,contains,
55406,3659,228,contains,
55407,3659,229,contains,
55408,3659,230,contains,
55409,3664,231,contains,
55410,3664,232,contains,
55411,3661,233,contains,
55412,3663,234,contains,
55413,3663,235,contains,
55414,3661,236,contains,
55415,3661,237,contains,
55416,3661,238,contains,
55417,3661,239,contains,
55418,3661,240,contains,
55419,3661,241,contains,
55420,3661,242,contains,
55421,3661,243,contains,
55422,3661,244,contains,
55423,3661,245,contains,
55424,3661,246,contains,
55425,3660,247,contains,
55426,3659,248,contains,
55427,3663,249,contains,
55428,3663,250,contains,
55429,3659,251,contains,
55430,3659,252,contains,
55431,3659,253,contains,
55432,3659,254,contains,
55433,3663,255,contains,
55434,3663,256,contains,
55435,3659,257,contains,
55436,3659,258,contains,
55437,3659,259,contains,
55438,3659,260,contains,
55439,3659,261,contains,
55440,3659,262,contains,
55441,3661,263,contains,
55442,3661,264,contains,
55443,3661,265,contains,
55444,3661,266,contains,
55445,3661,267,contains,
55446,3661,268,contains,
55447,3661,269,contains,
55448,3661,270,contains,
55449,3661,271,contains,
55450,3661,272,contains,
55451,3661,273,contains,
55452,3659,274,contains,
55453,3659,275,contains,
55454,3659,276,contains,
55455,3661,277,contains,
55456,3661,278,contains,
55457,3659,279,contains,
55458,3661,280,contains,
55459,3661,281,contains,
55460,3661,282,contains,
55461,3661,283,contains,
55462,3659,284,contains,
55463,3663,285,contains,
55464,3663,286,contains,
55465,3659,287,contains,
55466,3661,288,contains,
55467,3661,289,contains,
55468,3661,290,contains,
55469,3661,291,contains,
55470,3661,292,contains,
55471,3661,293,contains,
55472,3664,294,contains,
55473,3661,295,contains,
55474,3661,296,contains,
55475,3662,297,contains,
55476,3662,298,contains,
55477,3663,299,contains,
55478,3661,300,contains,
55479,3661,301,contains,
55480,3659,302,contains,
55481,3660,303,contains,
55482,3661,304,contains,
55483,3661,305,contains,
55484,3661,306,contains,
55485,3661,307,contains,
55486,3661,308,contains,
55487,3661,309,contains,
55488,3661,310,contains,
55489,3659,311,contains,
55490,3661,312,contains,
55491,3659,313,contains,
55492,3661,314,contains,
55493,3663,315,contains,
55494,3663,316,contains,
55495,3663,317,contains,
55496,3659,318,contains,
55497,3659,319,contains,
55498,3663,320,contains,
55499,3663,321,contains,
55500,3663,322,contains,
55501,3660,323,contains,
55502,3659,324,contains,
55503,3660,325,contains,
55504,3659,326,contains,
55505,3659,327,contains,
55506,3659,328,contains,
55507,3659,329,contains,
55508,3659,330,contains,
55509,3659,331,contains,
55510,3660,332,contains,
55511,3660,333,contains,
55512,3660,334,contains,
55513,3663,335,contains,
55514,3663,336,contains,
55515,3663,337,contains,
55516,3659,338,contains,
55517,3660,339,contains,
55518,3659,340,contains,
55519,3659,341,contains,
55520,3659,342,contains,
55521,3659,343,contains,
55522,3659,344,contains,
55523,3660,345,contains,
55524,3659,346,contains,
55525,3659,347,contains,
55526,3660,348,contains,
55527,3663,349,contains,
55528,3663,350,contains,
55529,3659,351,contains,
55530,3663,352,contains,
55531,3663,353,contains,
55532,3660,354,contains,
55533,3660,355,contains,
55534,3661,356,contains,
55535,3661,357,contains,
55536,3661,358,contains,
55537,3661,359,contains,
55538,3662,360,contains,
55539,3661,361,contains,
55540,3661,362,contains,
55541,3661,363,contains,
55542,3661,364,contains,
55543,3661,365,contains,
55544,3661,366,contains,
55545,3661,367,contains,
55546,3661,368,contains,
55547,3661,369,contains,
55548,3661,370,contains,
55549,3661,371,contains,
55550,3661,372,contains,
55551,3661,373,contains,
55552,3661,374,contains,
55553,3661,375,contains,
55554,3661,376,contains,
55555,3661,377,contains,
55556,3661,378,contains,
55557,3661,379,contains,
55558,3661,380,contains,
55559,3661,381,contains,
55560,3661,382,contains,
55561,3661,383,contains,
55562,3661,384,contains,
55563,3661,385,contains,
55564,3661,386,contains,
55565,3661,387,contains,
55566,3660,388,contains,
55567,3661,389,contains,
55568,3661,390,contains,
55569,3661,391,contains,
55570,3661,392,contains,
55571,3661,393,contains,
55572,3661,394,contains,
55573,3661,395,contains,
55574,3661,396,contains,
55575,3661,397,contains,
55576,3661,398,contains,
55577,3661,399,contains,
55578,3661,400,contains,
55579,3661,401,contains,
55580,3661,402,contains,
55581,3661,403,contains,
55582,3661,404,contains,
55583,3661,405,contains,
55584,3661,406,contains,
55585,3661,407,contains,
55586,3661,408,contains,
55587,3661,409,contains,
55588,3661,410,contains,
55589,3661,411,contains,
55590,3661,412,contains,
55591,3661,413,contains,
55592,3661,414,contains,
55593,3661,415,contains,
55594,3661,416,contains,
55595,3661,417,contains,
55596,3661,418,contains,
55597,3661,419,contains,
55598,3661,420,contains,
55599,3661,421,contains,
55600,3661,422,contains,
55601,3661,423,contains,
55602,3661,424,contains,
55603,3661,425,contains,
55604,3661,426,contains,
55605,3661,427,contains,
55606,3661,428,contains,
55607,3661,429,contains,
55608,3661,430,contains,
55609,3661,431,contains,
55610,3661,432,contains,
55611,3659,433,contains,
55612,3661,434,contains,
55613,3661,435,contains,
55614,3661,436,contains,
55615,3661,437,contains,
55616,3661,438,contains,
55617,3661,439,contains,
55618,3661,440,contains,
55619,3661,441,contains,
55620,3664,442,contains,
55621,3661,443,contains,
55622,3661,444,contains,
55623,3661,445,contains,
55624,3661,446,contains,
55625,3661,447,contains,
55626,3661,448,contains,
55627,3661,449,contains,
55628,3661,450,contains,
55629,3659,451,contains,
55630,3659,452,contains,
55631,3659,453,contains,
55632,3659,454,contains,
55633,3659,455,contains,
55634,3663,456,contains,
55635,3663,457,contains,
55636,3663,458,contains,
55637,3659,459,contains,
55638,3659,460,contains,
55639,3659,461,contains,
55640,3659,462,contains,
55641,3659,463,contains,
55642,3659,464,contains,
55643,3659,465,contains,
55644,3659,466,contains,
55645,3659,467,contains,
55646,3659,468,contains,
55647,3659,469,contains,
55648,3659,470,contains,
55649,3659,471,contains,
55650,3660,472,contains,
55651,3659,473,contains,
55652,3659,474,contains,
55653,3659,475,contains,
55654,3659,476,contains,
55655,3659,477,contains,
55656,3659,478,contains,
55657,3659,479,contains,
55658,3659,480,contains,
55659,3659,481,contains,
55660,3659,482,contains,
55661,3659,483,contains,
55662,3659,484,contains,
55663,3659,485,contains,
55664,3659,486,contains,
55665,3660,487,contains,
55666,3660,488,contains,
55667,3660,489,contains,
55668,3660,490,contains,
55669,3660,491,contains,
55670,3663,492,contains,
55671,3659,493,contains,
55672,3663,494,contains,
55673,3659,495,contains,
55674,3659,496,contains,
55675,3659,497,contains,
55676,3659,498,contains,
55677,3659,499,contains,
55678,3659,500,contains,
55679,3659,501,contains,
55680,3659,502,contains,
55681,3659,503,contains,
55682,3659,504,contains,
55683,3659,505,contains,
55684,3659,506,contains,
55685,3659,507,contains,
55686,3659,508,contains,
55687,3659,509,contains,
55688,3659,510,contains,
55689,3659,511,contains,
55690,3659,512,contains,
55691,3659,513,contains,
55692,3659,514,contains,
55693,3659,515,contains,
55694,3663,516,contains,
55695,3663,517,contains,
55696,3663,518,contains,
55697,3663,519,contains,
55698,3659,520,contains,
55699,3660,521,contains,
55700,3659,522,contains,
55701,3663,523,contains,
55702,3659,524,contains,
55703,3661,525,contains,
55704,3661,526,contains,
55705,3661,527,contains,
55706,3661,528,contains,
55707,3661,529,contains,
55708,3661,530,contains,
55709,3661,531,contains,
55710,3659,532,contains,
55711,3659,533,contains,
55712,3659,534,contains,
55713,3659,535,contains,
55714,3659,536,contains,
55715,3659,537,contains,
55716,3659,538,contains,
55717,3659,539,contains,
55718,3659,540,contains,
55719,3659,541,contains,
55720,3659,542,contains,
55721,3659,543,contains,
55722,3659,544,contains,
55723,3660,545,contains,
55724,3660,546,contains,
55725,3660,547,contains,
55726,3660,548,contains,
55727,3661,549,contains,
55728,3659,550,contains,
55729,3659,551,contains,
55730,3659,552,contains,
55731,3659,553,contains,
55732,3659,554,contains,
55733,3659,555,contains,
55734,3663,556,contains,
55735,3663,557,contains,
55736,3661,558,contains,
55737,3661,559,contains,
55738,3661,560,contains,
55739,3663,561,contains,
55740,3663,562,contains,
55741,3662,563,contains,
55742,3662,564,contains,
55743,3663,565,contains,
55744,3663,566,contains,
55745,3663,567,contains,
55746,3663,568,contains,
55747,3661,569,contains,
55748,3661,570,contains,
55749,3661,571,contains,
55750,3661,572,contains,
55751,3661,573,contains,
55752,3661,574,contains,
55753,3661,575,contains,
55754,3661,576,contains,
55755,3661,577,contains,
55756,3661,578,contains,
55757,3661,579,contains,
55758,3661,580,contains,
55759,3661,581,contains,
55760,3661,582,contains,
55761,3662,583,contains,
55762,3662,584,contains,
55763,3662,585,contains,
55764,3662,586,contains,
55765,3662,587,contains,
55766,3662,588,contains,
55767,3662,589,contains,
55768,3662,590,contains,
55769,3662,591,contains,
55770,3662,592,contains,
55771,3662,593,contains,
55772,3662,594,contains,
55773,3662,595,contains,
55774,3662,596,contains,
55775,3662,597,contains,
55776,3662,598,contains,
55777,3661,599,contains,
55778,3661,600,contains,
55779,3661,601,contains,
55780,3661,602,contains,
55781,3661,603,contains,
55782,3660,604,contains,
55783,3661,605,contains,
55784,3661,606,contains,
55785,3661,607,contains,
55786,3661,608,contains,
55787,3661,609,contains,
55788,3661,610,contains,
55789,3661,611,contains,
55790,3661,612,contains,
55791,3661,613,contains,
55792,3661,614,contains,
55793,3661,615,contains,
55794,3661,616,contains,
55795,3661,617,contains,
55796,3661,618,contains,
55797,3661,619,contains,
55798,3661,620,contains,
55799,3661,621,contains,
55800,3661,622,contains,
55801,3661,623,contains,
55802,3661,624,contains,
55803,3661,625,contains,
55804,3661,626,contains,
55805,3661,627,contains,
55806,3661,628,contains,
55807,3661,629,contains,
55808,3661,630,contains,
55809,3661,631,contains,
55810,3661,632,contains,
55811,3661,633,contains,
55812,3661,634,contains,
55813,3659,635,contains,
55814,3659,636,contains,
55815,3659,637,contains,
55816,3664,638,contains,
55817,3661,639,contains,
55818,3661,640,contains,
55819,3664,641,contains,
55820,3664,642,contains,
55821,3664,643,contains,
55822,3664,644,contains,
55823,3664,645,contains,
55824,3664,646,contains,
55825,3661,647,contains,
55826,3661,648,contains,
55827,3661,649,contains,
55828,3661,650,contains,
55829,3661,651,contains,
55830,3661,652,contains,
55831,3659,653,contains,
55832,3663,654,contains,
55833,3663,655,contains,
55834,3663,656,contains,
55835,3663,657,contains,
55836,3659,658,contains,
55837,3663,659,contains,
55838,3659,660,contains,
55839,3659,661,contains,
55840,3663,662,contains,
55841,3663,663,contains,
55842,3663,664,contains,
55843,3663,665,contains,
55844,3663,666,contains,
55845,3663,667,contains,
55846,3663,668,contains,
55847,3663,669,contains,
55848,3663,670,contains,
55849,3663,671,contains,
55850,3663,672,contains,
55851,3663,673,contains,
55852,3663,674,contains,
55853,3663,675,contains,
55854,3663,676,contains,
55855,3663,677,contains,
55856,3663,678,contains,
55857,3663,679,contains,
55858,3663,680,contains,
55859,3663,681,contains,
55860,3663,682,contains,
55861,3663,683,contains,
55862,3663,684,contains,
55863,3663,685,contains,
55864,3663,686,contains,
55865,3663,687,contains,
55866,3663,688,contains,
55867,3663,689,contains,
55868,3663,690,contains,
55869,3664,691,contains,
55870,3664,692,contains,
55871,3663,693,contains,
55872,3663,694,contains,
55873,3663,695,contains,
55874,3663,696,contains,
55875,3663,697,contains,
55876,3663,698,contains,
55877,3663,699,contains,
55878,3663,700,contains,
55879,3663,701,contains,
55880,3663,702,contains,
55881,3663,703,contains,
55882,3663,704,contains,
55883,3663,705,contains,
55884,3663,706,contains,
55885,3663,707,contains,
55886,3663,708,contains,
55887,3663,709,contains,
55888,3663,710,contains,
55889,3663,711,contains,
55890,3663,712,contains,
55891,3663,713,contains,
55892,3663,714,contains,
55893,3663,715,contains,
55894,3663,716,contains,
55895,3663,717,contains,
55896,3663,718,contains,
55897,3663,719,contains,
55898,3663,720,contains,
55899,3663,721,contains,
55900,3663,722,contains,
55901,3663,723,contains,
55902,3663,724,contains,
55903,3663,725,contains,
55904,3659,726,contains,
55905,3663,727,contains,
55906,3663,728,contains,
55907,3663,729,contains,
55908,3663,730,contains,
55909,3663,731,contains,
55910,3663,732,contains,
55911,3663,733,contains,
55912,3663,734,contains,
55913,3663,735,contains,
55914,3663,736,contains,
55915,3663,737,contains,
55916,3663,738,contains,
55917,3663,739,contains,
55918,3663,740,contains,
55919,3663,741,contains,
55920,3663,742,contains,
55921,3663,743,contains,
55922,3664,744,contains,
55923,3663,745,contains,
55924,3663,746,contains,
55925,3663,747,contains,
55926,3663,748,contains,
55927,3663,749,contains,
55928,3663,750,contains,
55929,3663,751,contains,
55930,3663,752,contains,
55931,3663,753,contains,
55932,3663,754,contains,
55933,3663,755,contains,
55934,3663,756,contains,
55935,3663,757,contains,
55936,3663,758,contains,
55937,3663,759,contains,
55938,3663,760,contains,
55939,3663,761,contains,
55940,3663,762,contains,
55941,3663,763,contains,
55942,3663,764,contains,
55943,3663,765,contains,
55944,3663,766,contains,
55945,3663,767,contains,
55946,3663,768,contains,
55947,3663,769,contains,
55948,3663,770,contains,
55949,3663,771,contains,
55950,3663,772,contains,
55951,3663,773,contains,
55952,3663,774,contains,
55953,3663,775,contains,
55954,3663,776,contains,
55955,3663,777,contains,
55956,3663,778,contains,
55957,3663,779,contains,
55958,3663,780,contains,
55959,3663,781,contains,
55960,3663,782,contains,
55961,3659,783,contains,
55962,3659,784,contains,
55963,3659,785,contains,
55964,3659,786,contains,
55965,3659,787,contains,
55966,3659,788,contains,
55967,3659,789,contains,
55968,3659,790,contains,
55969,3659,791,contains,
55970,3659,792,contains,
55971,3659,793,contains,
55972,3659,794,contains,
55973,3661,795,contains,
55974,3660,796,contains,
55975,3659,797,contains,
55976,3659,798,contains,
55977,3659,799,contains,
55978,3659,800,contains,
55979,3659,801,contains,
55980,3660,802,contains,
55981,3659,803,contains,
55982,3659,804,contains,
55983,3659,805,contains,
55984,3659,806,contains,
55985,3663,807,contains,
55986,3659,808,contains,
55987,3659,809,contains,
55988,3663,810,contains,
55989,3663,811,contains,
55990,3659,812,contains,
55991,3659,813,contains,
55992,3660,814,contains,
55993,3660,815,contains,
55994,3660,816,contains,
55995,3660,817,contains,
55996,3660,818,contains,
55997,3660,819,contains,
55998,3660,820,contains,
55999,3660,821,contains,
56000,3660,822,contains,
56001,3663,823,contains,
56002,3659,824,contains,
56003,3663,825,contains,
56004,3659,826,contains,
56005,3660,827,contains,
56006,3660,828,contains,
56007,3660,829,contains,
56008,3660,830,contains,
56009,3660,831,contains,
56010,3660,832,contains,
56011,3660,833,contains,
56012,3660,834,contains,
56013,3660,835,contains,
56014,3660,836,contains,
56015,3660,837,contains,
56016,3660,838,contains,
56017,3660,839,contains,
56018,3660,840,contains,
56019,3660,841,contains,
56020,3660,842,contains,
56021,3660,843,contains,
56022,3660,844,contains,
56023,3660,845,contains,
56024,3660,846,contains,
56025,3660,847,contains,
56026,3660,848,contains,
56027,3660,849,contains,
56028,3660,850,contains,
56029,3660,851,contains,
56030,3660,852,contains,
56031,3659,853,contains,
56032,3659,854,contains,
56033,3659,855,contains,
56034,3659,856,contains,
56035,3659,857,contains,
56036,3659,858,contains,
56037,3659,859,contains,
56038,3663,860,contains,
56039,3663,861,contains,
56040,3663,862,contains,
56041,3661,863,contains,
56042,3661,864,contains,
56043,3661,865,contains,
56044,3661,866,contains,
56045,3661,867,contains,
56046,3661,868,contains,
56047,3661,869,contains,
56048,3661,870,contains,
56049,3661,871,contains,
56050,3661,872,contains,
56051,3661,873,contains,
56052,3661,874,contains,
56053,3661,875,contains,
56054,3661,876,contains,
56055,3661,877,contains,
56056,3661,878,contains,
56057,3663,879,contains,
56058,3663,880,contains,
56059,3663,881,contains,
56060,3661,882,contains,
56061,3661,883,contains,
56062,3661,884,contains,
56063,3661,885,contains,
56064,3661,886,contains,
56065,3661,887,contains,
56066,3661,888,contains,
56067,3661,889,contains,
56068,3661,890,contains,
56069,3661,891,contains,
56070,3661,892,contains,
56071,3661,893,contains,
56072,3661,894,contains,
56073,3661,895,contains,
56074,3661,896,contains,
56075,3661,897,contains,
56076,3661,898,contains,
56077,3661,899,contains,
56078,3661,900,contains,
56079,3664,901,contains,
56080,3663,902,contains,
56081,3663,903,contains,
56082,3663,904,contains,
56083,3663,905,contains,
56084,3663,906,contains,
56085,3661,907,contains,
56086,3661,908,contains,
56087,3661,909,contains,
56088,3661,910,contains,
56089,3661,911,contains,
56090,3661,912,contains,
56091,3661,913,contains,
56092,3661,914,contains,
56093,3661,915,contains,
56094,3661,916,contains,
56095,3661,917,contains,
56096,3661,918,contains,
56097,3661,919,contains,
56098,3661,920,contains,
56099,3661,921,contains,
56100,3661,922,contains,
56101,3661,923,contains,
56102,3661,924,contains,
56103,3661,925,contains,
56104,3661,926,contains,
56105,3663,927,contains,
56106,3663,928,contains,
56107,3661,929,contains,
56108,3661,930,contains,
56109,3661,931,contains,
56110,3661,932,contains,
56111,3661,933,contains,
56112,3661,934,contains,
56113,3661,935,contains,
56114,3661,936,contains,
56115,3661,937,contains,
56116,3661,938,contains,
56117,3661,939,contains,
56118,3661,940,contains,
56119,3661,941,contains,
56120,3661,942,contains,
56121,3661,943,contains,
56122,3661,944,contains,
56123,3661,945,contains,
56124,3661,946,contains,
56125,3661,947,contains,
56126,3661,948,contains,
56127,3661,949,contains,
56128,3661,950,contains,
56129,3661,951,contains,
56130,3661,952,contains,
56131,3661,953,contains,
56132,3661,954,contains,
56133,3661,955,contains,
56134,3661,956,contains,
56135,3661,957,contains,
56136,3661,958,contains,
56137,3661,959,contains,
56138,3661,960,contains,
56139,3661,961,contains,
56140,3661,962,contains,
56141,3661,963,contains,
56142,3661,964,contains,
56143,3661,965,contains,
56144,3661,966,contains,
56145,3661,967,contains,
56146,3661,968,contains,
56147,3661,969,contains,
56148,3661,970,contains,
56149,3664,971,contains,
56150,3664,972,contains,
56151,3664,973,contains,
56152,3664,974,contains,
56153,3664,975,contains,
56154,3664,976,contains,
56155,3664,977,contains,
56156,3664,978,contains,
56157,3664,979,contains,
56158,3664,980,contains,
56159,3664,981,contains,
56160,3664,982,contains,
56161,3664,983,contains,
56162,3664,984,contains,
56163,3664,985,contains,
56164,3664,986,contains,
56165,3664,987,contains,
56166,3664,988,contains,
56167,3664,989,contains,
56168,3664,990,contains,
56169,3664,991,contains,
56170,3664,992,contains,
56171,3664,993,contains,
56172,3664,994,contains,
56173,3664,995,contains,
56174,3664,996,contains,
56175,3664,997,contains,
56176,3664,998,contains,
56177,3664,999,contains,
56178,3664,1000,contains,
56179,3664,1001,contains,
56180,3664,1002,contains,
56181,3664,1003,contains,
56182,3664,1004,contains,
56183,3664,1005,contains,
56184,3664,1006,contains,
56185,3664,1007,contains,
56186,3664,1008,contains,
56187,3664,1009,contains,
56188,3664,1010,contains,
56189,3664,1011,contains,
56190,3664,1012,contains,
56191,3664,1013,contains,
56192,3664,1014,contains,
56193,3664,1015,contains,
56194,3664,1016,contains,
56195,3664,1017,contains,
56196,3664,1018,contains,
56197,3664,1019,contains,
56198,3664,1020,contains,
56199,3664,1021,contains,
56200,3664,1022,contains,
56201,3664,1023,contains,
56202,3664,1024,contains,
56203,3664,1025,contains,
56204,3664,1026,contains,
56205,3664,1027,contains,
56206,3664,1028,contains,
56207,3664,1029,contains,
56208,3664,1030,contains,
56209,3664,1031,contains,
56210,3664,1032,contains,
56211,3663,1033,contains,
56212,3663,1034,contains,
56213,3663,1035,contains,
56214,3663,1036,contains,
56215,3663,1037,contains,
56216,3663,1038,contains,
56217,3663,1039,contains,
56218,3663,1040,contains,
56219,3663,1041,contains,
56220,3663,1042,contains,
56221,3663,1043,contains,
56222,3663,1044,contains,
56223,3663,1045,contains,
56224,3663,1046,contains,
56225,3663,1047,contains,
56226,3663,1048,contains,
56227,3663,1049,contains,
56228,3661,1050,contains,
56229,3661,1051,contains,
56230,3661,1052,contains,
56231,3661,1053,contains,
56232,3661,1054,contains,
56233,3661,1055,contains,
56234,3661,1056,contains,
56235,3662,1057,contains,
56236,3661,1058,contains,
56237,3661,1059,contains,
56238,3661,1060,contains,
56239,3661,1061,contains,
56240,3661,1062,contains,
56241,3661,1063,contains,
56242,3661,1064,contains,
56243,3661,1065,contains,
56244,3661,1066,contains,
56245,3661,1067,contains,
56246,3661,1068,contains,
56247,3661,1069,contains,
56248,3661,1070,contains,
56249,3661,1071,contains,
56250,3661,1072,contains,
56251,3661,1073,contains,
56252,3661,1074,contains,
56253,3661,1075,contains,
56254,3661,1076,contains,
56255,3661,1077,contains,
56256,3661,1078,contains,
56257,3661,1079,contains,
56258,3661,1080,contains,
56259,3661,1081,contains,
56260,3661,1082,contains,
56261,3661,1083,contains,
56262,3661,1084,contains,
56263,3661,1085,contains,
56264,3661,1086,contains,
56265,3661,1087,contains,
56266,3661,1088,contains,
56267,3661,1089,contains,
56268,3661,1090,contains,
56269,3661,1091,contains,
56270,3661,1092,contains,
56271,3661,1093,contains,
56272,3661,1094,contains,
56273,3661,1095,contains,
56274,3661,1096,contains,
56275,3661,1097,contains,
56276,3661,1098,contains,
56277,3661,1099,contains,
56278,3661,1100,contains,
56279,3661,1101,contains,
56280,3661,1102,contains,
56281,3661,1103,contains,
56282,3661,1104,contains,
56283,3661,1105,contains,
56284,3661,1106,contains,
56285,3661,1107,contains,
56286,3661,1108,contains,
56287,3661,1109,contains,
56288,3661,1110,contains,
56289,3661,1111,contains,
56290,3661,1112,contains,
56291,3661,1113,contains,
56292,3661,1114,contains,
56293,3661,1115,contains,
56294,3661,1116,contains,
56295,3661,1117,contains,
56296,3661,1118,contains,
56297,3661,1119,contains,
56298,3661,1120,contains,
56299,3661,1121,contains,
56300,3661,1122,contains,
56301,3661,1123,contains,
56302,3661,1124,contains,
56303,3661,1125,contains,
56304,3661,1126,contains,
56305,3661,1127,contains,
56306,3661,1128,contains,
56307,3661,1129,contains,
56308,3661,1130,contains,
56309,3661,1131,contains,
56310,3661,1132,contains,
56311,3661,1133,contains,
56312,3661,1134,contains,
56313,3661,1135,contains,
56314,3661,1136,contains,
56315,3661,1137,contains,
56316,3661,1138,contains,
56317,3661,1139,contains,
56318,3661,1140,contains,
56319,3661,1141,contains,
56320,3661,1142,contains,
56321,3661,1143,contains,
56322,3661,1144,contains,
56323,3663,1145,contains,
56324,3663,1146,contains,
